,Titulo,Url,Fecha,Texto
605,Saints player tests positive for COVID-19 before team’s game vs. Lions,https://nypost.com/2020/10/04/nfl-saint-tests-positive-for-covid-19-before-teams-game-vs-lions/,2020-10-04 00:00:00,"New Orleans Saints fullback Michael Burton tested positive in Detroit on Saturday night, multiple outlets reported, and he is being retested in an effort to confirm the diagnosis.
The NFL is also testing his close contacts, as he flew with the team to Detroit. USA Today reported that one of the four players being tested because of close contact is star running back Alvin Kamara.
The Saints are scheduled to play the Lions at 1 p.m. ET on Sunday.
Positive COVID-19 tests have already impacted two other games this week.
Numerous positives among the Tennessee Titans caused the NFL to postpone their game with the Pittsburgh Steelers from Sunday to Week 7, and the NFL has pushed the game between the New England Patriots and Kansas City Chiefs back to Monday or Tuesday after positive results on both teams.
Quarterback Cam Newton was the only Patriots player who tested positive, as of Saturday night, and the team officially placed him on the COVID-19 reserve list.
The NFL had not seen any game times or dates impacted by COVID-19 through the first three weeks.
Coincidentally, the Saints on Friday asked New Orleans mayor LaToya Cantrell to allow fans (approximately 25 percent of capacity) to attend the team’s game in the Mercedes-Benz Superdome on Oct. 12. NFL commissioner Roger Goodell also emailed the mayor asking for the same, according to a letter written by the Saints to season-ticket holders."
606,President Trump’s personal assistant tests positive for COVID-19: report,https://nypost.com/2020/10/04/president-trumps-personal-assistant-tests-positive-for-covid-19-report/,2020-10-04 00:00:00,"One of President Trump’s personal assistants has reportedly tested positive for the coronavirus.
Body man Nick Luna, who works very closely with the president, is the latest in Trump’s inner circle to contract the virus, Jennifer Jacobs, of Bloomberg News tweeted Saturday.
Luna is reportedly married to an aide of Jared Kushner’s, and his diagnosis has left other White House aides concerned, according to Bloomberg.
He flew on Air Force One with the president multiple times over the past week, The Wall Street Journal reported.
Since Trump’s own diagnosis, multiple aides, reporters and members of Congress and more have revealed they’ve contracted the virus — including advisers Kellyanne Conway and Chris Christie and Campaign Director Bill Stepien.
Trump is currently battling the disease at Walter Reed National Military Medical Center, where his physician says he is doing well but “not yet out of the woods.”
Many of those who have tested positive in over the last two days were in attendance at a tightly packed, largely maskless White House Rose Garden ceremony on Saturday, where Trump touted his latest Supreme Court nominee, Amy Coney Barrett."
607,Yankees broadcaster Jack Curry missed playoffs due to COVID-19 diagnosis,https://nypost.com/2020/10/11/yankees-broadcaster-jack-curry-reveals-he-was-covid-19-positive/,2020-10-11 00:00:00,"Yankees broadcaster Jack Curry revealed in a video posted to Twitter on Sunday that he missed the first two rounds of the 2020 MLB playoffs due to contracting the coronavirus.
The YES Network analyst warned his 111,000-plus followers to take the COVID-19 pandemic seriously.
“Hey everyone, if the Yankees had made it to the ALCS I would’ve been back to work tonight with my talented YES Network colleagues,” he said. But of course, we know that did not happen. Still, I wanted to make this video to respond to several of you who inquired about my absence during the first two rounds of the playoffs.
“Unfortunately, after the regular season ended I tested positive for the coronavirus, it was a scary and surreal time. But I’m happy to report that I’m feeling a lot better. I want to thank everyone at the YES Network for the tremendous support that I received, it was a daily barrage of text messages, emails, phone calls, it was overwhelming, it was very meaningful and I very much appreciate it.”
Happy and grateful to be activated off the IL. pic.twitter.com/EPIzZfdH2k
— Jack Curry (@JackCurryYES) October 11, 2020

YES commentators were placed in separated rooms at Yankee Stadium during broadcasts, while Paul O’Neill worked from home.
The 55-year-old Curry, who works the Yankees’ pregame and postgame shows, has been with YES Network since 2010. He was part of YES’s Emmy Award-winning Yankee coverage in 2011 and is also a columnist for the network’s website.
“I want to thank all of you who reached out and asked me how I was doing,” Curry said. “Stay safe, be smart, I sure took all the precautions plus 100 more and this virus still found me. I’m very much looking forward to being back talking baseball.”
The Yankees were eliminated by the Rays last week in the ALDS."
608,NYC authorities handed out $150K in fines for COVID-19 violations this weekend,https://nypost.com/2020/10/11/nyc-authorities-handed-out-150k-for-covid-19-violations-this-weekend/,2020-10-11 00:00:00,"New York authorities have dished out over $150,000 in penalties since Friday in the city’s new coronavirus hot zones, including five fines for religious gatherings, according to officials.
Some 62 fines have been dispensed under the new crackdown in Brooklyn and Queens, according to a Sunday afternoon post on the city’s official Twitter account.
The six-figure sum represents a different approach compared to a recent, far more anemic stab at enforcement by the city.
City sources noted that five of the fines — for the maximum allowable penalty of $15,000 a piece — were issued to the organizers of Orthodox religious gatherings in Borough Park, Brooklyn that each drew hundreds of people.
Sometimes violent protests raged late last week in the community following Gov. Andrew Cuomo’s decision to close non-essential businesses and restrict the sizes of religious gatherings in pockets of Brooklyn and Queens experiencing coronavirus spikes.
It was not immediately clear whether the fines were handed out under a new initiative announced by Cuomo in which state authorities would be supervising city manpower in a more stringent enforcement blitz.
The city Sheriff’s Office also busted up a clandestine rave in a Queens park early Sunday, though it technically fell outside of that borough’s two enforcement zones."
609,NY authorities break up ‘illegal rave’ in Queens park amid COVID-19 spike,https://nypost.com/2020/10/11/ny-authorities-break-up-illegal-rave-in-queens-park/,2020-10-11 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
The New York City Sheriff’s Office broke up a clandestine rave that drew over 100 revelers to a Queens park early Sunday amid the coronavirus’ resurgence.
Deputies slammed the brakes on the bash around 1:50 a.m. at Cunningham Park in Fresh Meadows — just outside one of two red zones established in the borough last week with a new round of pandemic restrictions.
The agency tweeted that the “illegal rave” boasted “110+ people, DJ, tables, chairs, bar, food service, hookah attendants, lighting, torches & security personnel.”
Photos accompanying the tweet showed a sea of folding chairs by string lights and torches, along with a table of hookah paraphernalia.
The Sheriff’s Office noted that four “organizers” have been charged with criminal, parks and public-health violations.
The crackdown came as Gov. Andrew Cuomo has urged Mayor Bill de Blasio to get serious on coronavirus safety, with cases on the rise in Queens and Brooklyn."
610,Kamala Harris will attend Amy Coney Barrett confirmation hearing remotely,https://nypost.com/2020/10/11/kamala-harris-to-attend-amy-coney-barrett-hearing-remotely/,2020-10-11 00:00:00,"Sen. Kamala Harris, the Democratic vice presidential nominee, on Sunday said she will participate in Judge Amy Coney Barrett’s Supreme Court confirmation hearings remotely from her office because of coronavirus risks.
“Due to Judiciary Committee Republicans’ refusal to take common sense steps to protect members, aides, Capitol complex workers, and members of the media, Senator Harris plans to participate in this week’s hearings remotely from her Senate office in the Hart building,” a spokesperson for Harris said in a statement.
The announcement came after the California lawmaker slammed Senate Republicans and the chairman of the Senate Judiciary Committee, Lindsay Graham, for going forward with the hearings after three GOP senators — including two on the committee — contracted the virus.
“By moving forward with Supreme Court confirmation hearings tomorrow — less than 2 weeks after members tested positive — Chairman Graham and Senate Republicans are endangering the lives of not just members and our staff, but the hardworking people who keep the Senate complex running,” Harris tweeted.
Sens. Mike Lee (R-Utah) and Thom Tillis (R-N.C.), both committee members, tested positive for the virus after attending the Sept. 26 Rose Garden ceremony where President Trump formally introduced Barrett as his nominee.
They have both said they hoped to be recovered and be present for the hearings, which begin on Monday.
Senate Democratic leader Chuck Schumer, of New York, has called on Graham (R-S.C.) to get tested for COVID-19 before the hearings begin because he has been exposed to those with the disease.
Graham told Fox News’ “Sunday Morning Futures” that he took a test last week and was negative.
“Anybody that has a concern about showing up can virtually interview Judge Barrett,” he added. “She will be there. I will be there… We’re going to work safely.”
It’s unclear exactly how many senators will join Harris and participate in the proceedings remotely.
Harris, Joe Biden’s running mate in the presidential election, is expected to be in the spotlight when Democrats question Trump’s High Court nominee, especially after her grilling of Supreme Court Justice Brett Kavanaugh during his confirmation hearings in 2018.
With Post Wires"
611,Trump tweet claiming coronavirus ‘immunity’ flagged by Twitter,https://nypost.com/2020/10/11/trump-tweet-claiming-coronavirus-immunity-flagged-by-twitter/,2020-10-11 00:00:00,"Twitter on Sunday flagged a post in which President Trump claimed that he is now “immune” to the coronavirus — the latest message from the commander-in-chief marked as violating the social-media site’s rules.
“This Tweet violated the Twitter Rules about spreading misleading and potentially harmful information related to COVID-19,” reads the message that users now have to click through in order to access the original post. “However, Twitter has determined that it may be in the public’s interest for the Tweet to remain accessible.”
The move also disables all ways of interacting with the tweet, except for retweeting it with a comment.
In the message, Trump wrote that he has received a “total and complete sign off” from White House doctors and that he is now “immune” to the virus that has thus far killed nearly 215,000 Americans.
Trump similarly declared himself “immune” during a morning appearance on Fox News but clarified that he didn’t know how long that immunity would last.
Researchers have said that it appears possible for someone to contract COVID-19 again within months of beating the bug.
Trump, who has previously had tweets flagged by the site, has accused it of tweaking its algorithm against him andd other conservative voices."
612,Trump says ‘miracle’ antibody treatment will get emergency use ‘very soon’,https://nypost.com/2020/10/11/trump-miracle-antibody-treatment-will-get-emergency-use-very-soon/,2020-10-11 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
President Trump on Sunday said emergency use authorization should be coming “very soon” so that everybody can get the “miracle” antibody treatment he believes is a “cure” for coronavirus.
“I know people call it a therapeutic, but to me it’s a cure,” Trump told Fox News of Regeneron’s experimental cocktail of monoclonal antibodies he took while hospitalized from COVID-19.
“We’re going to be delivering that to hospitals — we’re waiting for the emergency use authorization,” he said, promising it would be coming “very soon.”
“We’re going to be delivering that to hospitals all over the country — and ultimately all over the world — because it’s it’s incredible,” he said, calling the treatment made by a New York-based firm a “miracle.”
“We’ll clean out the hospitals — we’ll get everybody out of the hospitals,” he told Maria Bartiromo on “Sunday Morning Futures.”
Trump again said he “felt really good almost after taking it” — while stressing that he “would have done well anyway” battling the contagion because he is so healthy.
“But, you know, who wants to take a chance, as the expression goes,” he said."
613,"President Trump says he’s ‘immune’ to COVID-19, ready to hit campaign trail",https://nypost.com/2020/10/11/trump-says-hes-immune-to-covid-19-ready-for-campaign-trail/,2020-10-11 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
President Trump said he is now “immune” to the coronavirus after beating the disease — and is ready to hit the campaign trail again with the all clear from his physician.
“It seems like I’m immune, so I can go way out of a basement, which I would have done anyway,” Trump said on “Sunday Morning Futures” when asked by Maria Bartiromo about the White House doctor’s not that he was no longer contagious.
“The president is in very good shape to fight the battles,” Trump added. “I beat this crazy horrible China virus… I passed the highest test, the highest standards, and I’m in great shape. And I have to tell you I feel fantastically. I really feel good.”
The president said he doesn’t know how long he is immune — “maybe a long time, maybe a short time. It could be a lifetime. Nobody really knows, but I’m immune.”
“I even feel good by the fact that, you know, the word ‘immunity’ means something,” he added. “Having really a protective glow means something. I think it’s very important to have that. To have that is a very important thing.”
Trump and first lady Melania Trump tested positive on Thursday, Oct. 1, two days after the presidential debate with former Vice President Joe Biden.
On that Friday he traveled to Walter Reed National Military Medical Center for three days of treatment before returning to the White House.
His doctor, Sean Conley, wrote in a memo released by the White House on Saturday that the president is no longer contagious.
“This evening I am happy to report that in addition to the President meeting the CDC criteria for the safe discontinuation of isolation, this morning’s COVID PCR sample demonstrates, by currently recognized standards, he is no longer considered a transmission risk to others,” the memo said."
614,WHO warns against COVID-19 lockdowns due to economic damage,https://nypost.com/2020/10/11/who-warns-against-covid-19-lockdowns-due-to-economic-damage/,2020-10-11 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
The World Health Organization has warned leaders against relying on COVID-19 lockdowns to tackle outbreaks — after previously saying countries should be careful how quickly they reopen.
WHO envoy Dr. David Nabarro said such restrictive measures should only be treated as a last resort, the British magazine the Spectator reported in a video interview.
“We in the World Health Organization do not advocate lockdowns as the primary means of control of this virus,” Nabarro said.
“The only time we believe a lockdown is justified is to buy you time to reorganize, regroup, rebalance your resources, protect your health workers who are exhausted, but by and large, we’d rather not do it.”
Nabarro said tight restrictions cause significant harm, particularly on the global economy.
“Lockdowns just have one consequence that you must never, ever belittle, and that is making poor people an awful lot poorer,” he said.
He added that lockdowns have severely impacted countries that rely on tourism.
“Just look at what’s happened to the tourism industry in the Caribbean, for example, or in the Pacific because people aren’t taking their holidays,” Nabarro told the outlet.
“Look what’s happened to smallholder farmers all over the world. Look what’s happening to poverty levels. It seems that we may well have a doubling of world poverty by next year. We may well have at least a doubling of child malnutrition.”
The UN agency previously warned countries against lifting lockdowns too soon during the first wave of the virus.
“The last thing any country needs is to open schools and businesses, only to be forced to close them again because of a resurgence,” said Director-General Tedros Adhanom Ghebreyesus.
But Tedros had urged countries to bolster other measures, including widespread testing and contact tracing, so they could safely reopen and avoid future lockdowns.
“We need to reach a sustainable situation where we have adequate control of this virus without shutting down our lives entirely, or lurching from lockdown to lockdown — which has a hugely detrimental impact on societies,” he said.
With Post wires"
615,Patriots vs. Broncos postponed after new COVID-19 positive,https://nypost.com/2020/10/11/patriots-titans-shut-down-again-after-new-covid-19-positives/,2020-10-11 00:00:00,"Sign up for our special edition newsletter to get a daily update on the coronavirus pandemic.
The NFL Week 5 schedule won’t happen as planned amid more COVID-19 chaos.
The Patriots vs. Broncos game has been postponed to next Sunday, after the Patriots had a new COVID-19 positive Sunday morning. The game had already been pushed to Monday at 5 p.m. after cornerback Stephon Gilmore tested positive midweek. The Broncos were supposed to play the Dolphins next Sunday, but that game has been rescheduled to Week 11.
The Titans also had a new positive case Sunday. Facilities for both teams were shut down Sunday morning. The Titans’ game vs. the Bills was previously pushed to Tuesday at 7 p.m. There were no other positives around the NFL Sunday morning, according to multiple reports.
A slew of NFL games have been rescheduled to make everything work. This Thursday’s scheduled Bills-Chiefs game has been moved to next Monday at 5 p.m.; the Jets’ Week 10 game against the Dolphins has been moved to Week 6, and the Jets’ Week 6 game against the Chargers has been shifted to Week 11; The Jaguars-Chargers game moves from Week 8 to Week 7; the Chargers-Broncos game from Week 11 moves to Week 8 and Chargers-Dolphins moves from Week 7 to Week 10.
Defensive tackle Byron Cowart is the latest Patriots player to test positive, according to multiple reports.
Cam Newton was the first Patriot to test positive on Oct. 3. He missed last week’s rescheduled game vs. the Chiefs and remains on the reserve/COVID-19 list. The Patriots also had practice-squad defensive tackle Bill Murray test positive. The Patriots had returned to their practice facility on Saturday after shutting down on Wednesday.
Meanwhile, the Titans are still dealing with more cases after a teamwide outbreak led to the postponement of their Week 4 game against the Steelers. They’ve had 24 positive tests since Sept. 24, including 13 players.
“This morning we learned that a staff member tested positive. We have temporarily closed our facility and are in communication with the league on the next steps,” the Titans said in a statement.
The Titans had returned to their facility Saturday for the first time since Sept. 29. The NFL and NFLPA have been investigating whether the team violated the league’s COVID-19 protocols."
616,Trump mulled wearing Superman shirt after release from Walter Reed: report,https://nypost.com/2020/10/11/trump-mulled-superman-shirt-after-walter-reed-release-report/,2020-10-11 00:00:00,"President Trump considered ripping off his dress shirt to reveal a Superman T-shirt when he was released from the hospital after being treated for the coronavirus, according to a report.
The president initially weighed acting frail when discharged from Walter Reed National Medical Center last Monday and then revealing the Superman shirt as a sign of strength but decided against going through with the stunt, the New York Times reported on Saturday.
Trump tested positive for the coronavirus on Oct. 1 – two days after the presidential debate with Joe Biden – and was taken to Walter Reed the following day for treatment after his oxygen levels fell.
He returned to the White House on Oct. 5 and released a video message he taped on the balcony telling Americans not to be fearful of the coronavirus.
“I learned so much about coronavirus and one thing that’s for certain, don’t let it dominate you,” the president said in the video.
“Don’t be afraid of it. You’re gonna beat it. We have the best medical equipment, we have the best medicines — all developed recently,” he said.
In an interview last Thursday on Fox Business Network, Trump said he was able to beat the coronavirus because he’s in such great shape.
“I’m back because I am a perfect physical specimen and I’m extremely young. And so I’m lucky in that way,” Trump told Maria Bartiromo on the show.
White House Dr. Sean Conley said Saturday that the president is no longer contagious, clearing the way for Trump to return to the campaign trail.
“This evening I am happy to report that in addition to the President meeting the CDC criteria for the safe discontinuation of isolation, this morning’s COVID PCR sample demonstrates, by currently recognized standards, he is no longer considered a transmission risk to others,” Conley wrote in a memo released by the White House."
617,"Cuomo’s, de Blasio’s school shutdowns are breaking parents like me",https://nypost.com/2020/10/11/cuomos-and-de-blasios-school-shutdowns-are-breaking-parents-like-me/,2020-10-11 00:00:00,"As COVID-19 situations go, mine is relatively blessed. My job has always been work-from-home. My husband has been working from home since March and is a huge help. My kids are mostly well-behaved and competent. Two of my kids go to ­in-person schooling two to three days a week, one of the better blended models. My other child’s school has a well-developed virtual-learning program.
Yet I’m drowning.
We have alarms set all over the house, but we miss at least one virtual class a week. There is always a missing Zoom password or a Google Classroom that isn’t working. And the remote days are mostly busywork anyway.
We try to give the kids outdoor time, and time with their friends, so there’s a lot of “You take him to soccer!” met with “No, I’ve got a call — you take him to soccer!” We are always late for soccer.
Our sons go to the same school, but one starts 20 minutes later than the other and finishes 15 minutes earlier. It isn’t enough time to get home and back again, so every in-person day, one of us ends up spending 35 minutes standing outside the school building with a 4-year-old, forcing him to keep his mask on and not get too close to others.
It’s like putting socks on a rooster.
My husband and I somehow still like each other after spending ­every day of the last seven months together, but we aren’t immune from yelling, “I have to work!” at each other when the stress gets to be too much.
“Go easy on yourself,” people tell me. But I can’t. Being a parent means protecting and caring for your children. I see them floundering, and it doesn’t make it better that it’s happening to all the kids around us, too.
We considered distant private schools for our youngest. But we decided against it, after all. For one thing, three kids at three different schools might kill me. For another, at age 4, social interaction matters the most. We want him to have friends in his neighborhood, to walk the few blocks to his school together with his brother.
Beyond that, we have no faith that Mayor Bill de Blasio and Gov. Andrew Cuomo won’t close private schools as cruelly, arbitrarily and irrationally as they close public ones.
And that’s exactly what happened last week, when Hizzoner asked the state to close schools, both public and private, in ZIP codes with slightly elevated COVID-19 positive rates, starting Wednesday. Cuomo, who takes a sadist’s pleasure in putting the mayor in his place, responded by ordering schools closed Tuesday.
Cuomo also introduced a very complicated color-coding system for neighborhood closures that mostly aligned with the mayor’s ZIP codes. Schools in the red and orange zones would be closed for 14 days, while the yellows could remain open if they hadn’t been closed earlier. Or something. It’s all insanely convoluted.
Parents are aghast. The schools hadn’t had cases, yet our leaders were punishing the kids because the neighborhood has an elevated positive rate. Never mind that positive cases don’t necessarily translate to hospitalizations, deaths or overwhelmed health systems — what lockdowns are supposed to tame.
I know I’m not the only parent thinking about pausing my career indefinitely because our schools are such a disaster. What will it mean for the productivity of an already-hurting city if a large number of people need to stop working to educate their kids?
Countries around the world led with school reopenings, and the rest of their economies followed. Even when they ponder new lockdowns, other countries exclude schools. The virus, after all, poses a minuscule risk to children, who also transmit it at a much lower rate than do adults.
In September, British Prime Minister Boris Johnson said that “schools should be the very last bit of society that we want to close down again.”
Not us. Our hapless leaders close schools first and figure out why later. Kids are adrift. Parents are faced with unthinkable choices. It’s breaking us.
Twitter: @Karol"
618,"Schools aren’t COVID-19 super-spreaders, new data suggests",https://nypost.com/2020/10/11/schools-arent-covid-19-super-spreaders-new-data-suggests/,2020-10-11 00:00:00,"Elementary and high schools do not appear to be COVID-19 super-spreaders, new data suggests — a finding that threatens to turn some pandemic theories on their head.
Statistics involving 200,000 schoolkids from 47 states in the last two weeks of September yielded an overall coronavirus infection rate of just .13 percent among students and .24 percent for staffers, according to Brown University economics Professor Emily Oster and her team of number-crunchers.
The figures translate into what would be roughly 1.3 infections for a school with 1,000 kids in the two-week period, and 2.2 positive tests for every 1,000 staffers in the same time frame.
“I think it was thought the minute we get people together in schools, there would be these huge outbreaks — and that hasn’t come to pass,’’ Oster told The Post on Sunday.
She added that it is crucial to weigh the dangers of the virus against the drawbacks to online learning for students, teachers and parents.
“It’s tricky to say, ‘Why not be safe and do the safest thing’ ” and go to all-remote learning, Oster said. “Well, you’re not looking at the e-mails I’m getting.”
She recounted how a woman wrote her Sunday morning “and said her daughter’s best friend killed herself and left a note saying, ‘I can’t handle the way school is.’ ”
The dead student was in high school.
“That is just an anecdote, but I think we are forgetting the human cost on the other side some of the time,’’ Oster said.
The prof specifically called out New York Gov. Andrew Cuomo for allegedly treating schools as if they were major coronavirus breeding grounds without the figures to back it up.
“Democratic governors who love to flaunt their pro-science bona fides in comparison with the anti-science Trump administration don’t seem to be aware of this growing body of evidence,’’ Oster wrote in The Atlantic magazine Friday.
“On Monday, for instance, New York Governor Andrew Cuomo claimed that businesses were not ‘mass spreaders,’ as opposed to schools, and subsequently announced that he would close schools in hot-spot areas.”
She added to The Post, “He said schools are a big risk. … I don’t think he has good data showing that.’’
A spokesman with the governor’s office responded to The Post on Sunday, “We know mass gatherings, congregate settings have the highest rate of transmission.
“Schools do have a congregate setting,’’ the rep said.
He said the governor has been pushing testing in schools because more data is needed and “not enough is being done in the city” so far to get adequate statistics.
“We’ve been flying blind,’’ the spokesman said. “And that’s what’s not acceptable.’’
As The Post reported Saturday, the number of COVID-19 cases in the city‘s public schools went up 67 percent in the past week and involved 98 students and 207 teachers. The percentage rate of the positive tests one week to the next was not immediately clear.
Oster — whose own kids, ages 5 and 9, are back full-time in the classroom at their private school in Rhode Island — said there definitely needs to be more data collected before any final conclusions can be drawn.
“I think our big takeaway is it’s invaluable to see the numbers and with what [people] are comfortable with,’’ she said, noting her group has been reaching out to states and national and local public and private school organizations to get more data."
619,Two Jets games rescheduled amid NFL’s COVID-19 scramble,https://nypost.com/2020/10/11/two-jets-games-rescheduled-amid-nfls-covid-19-scramble/,2020-10-11 00:00:00,"The NFL scrambled the Jets’ schedule Sunday as the league moves games around due to COVID-19 postponements for other teams.
The Jets will now play at Miami next week at 4:05 p.m. That game had been scheduled for Week 10 on Nov. 15. The Jets will now have a bye that week. The game at the Chargers, which had been scheduled for Sunday, will move to Nov. 22 (Week 11) at 4:05 p.m.
The Jets found out about the changes after their game Sunday.
“We’ve got to play somebody, so it doesn’t affect me,” linebacker Avery Williamson said. “It shouldn’t affect anybody.”
RB Le’Veon Bell returned after missing three games with a hamstring injury — but he was not very effective, as usual during his time with the Jets. He had 13 carries for 60 yards and one catch for 7 yards. He was stuffed on a fourth-and-1 run and stopped on a third-and-1 pitch to the outside, on which he looked very slow.
Bell, who has not done any interviews since Sept. 10, refused to do a Zoom interview with reporters after the game.
Jets head coach Adam Gase was asked if he could provide a reason to hope this 0-5 start can be turned around. He pointed to how the team is practicing.
“If you were there day in and day out and saw those guys how they practiced last week, you wouldn’t know what our record was,” Gase said.
The Jets were unable to practice Friday after a player had a positive COVID-19 test. The test turned out to be a false positive, but the Jets sent all players and coaches home. They ended up doing some makeup work on Saturday.
“Not practicing Friday kind of took the wind out of our sails a little bit,” Gase said, “but I thought they did a good job Saturday when they came in, and we kind of extended the day and tried to make up for all that stuff through walk-throughs and going through the practice the day before.”
Gase did not have an update on starting QB Sam Darnold, who is dealing with a sprained AC joint in his right shoulder. He said he should know more Monday about Darnold’s availability for next week. … WR Chris Hogan left the game with an ankle injury. Gase, who said the injury “didn’t look good,” added that Hogan will undergo an MRI exam on Monday.
Rookie CB Lamar Jackson made his first start in place of an injured Bless Austin. … George Fant moved to LT from RT with Mekhi Becton sidelined. Chuma Edoga started at RT. It was the fourth different offensive line combination the Jets have used in five games."
620,"Defying COVID-19 restrictions, Brooklyn’s Ultra-Orthodox sing and pray in crowds",https://nypost.com/2020/10/11/brooklyns-ultra-orthodox-sing-and-pray-in-crowds-defying-cover-restrictions/,2020-10-11 00:00:00,"Ultra-Orthodox Jews sang and prayed in Brooklyn on Saturday — often maskless and crowding in the hundreds — as they began Simchat Torah, an annual two-day celebration of the Torah.
“Passover time, we were all on lockdown — most of us got sick, we lost some of the best in the community,” a woman who gave her name as Chaya said at the Chabad Lubavitch World Headquarters on Eastern Parkway in Crown Heights, where some 200 worshipers gathered.
Now, “we’re on the other side” of the pandemic, she insisted.
She brushed off as “fake news” the infection spikes recently recorded across a broad swath of central Brooklyn, which Thursday led to strict rules limiting gatherings to under 25 people, or under 10 in the worst so-called “hot spots.”
“The numbers are nothing like they were, also it’s more treatable,” Chaya told a Post reporter. “The community doctors are telling us to live our lives.”
Agreed another worshiper there, “People don’t understand that we have herd immunity.”
He said, “People don’t understand that we have not had people going to the hospitals for months and months and months.
“We have doctors in our community who are telling us what to do,” he added.
“When you see for so long people are not getting sick anymore, we feel that we can celebrate.”
Mostly mask-less crowds gathered along 13th and 14th avenues in Hasidic Borough Park, though there were none of the violent protests against coronavirus restrictions that broke out earlier in the week.
In Williamsburg, Hooper Street in front of Congregation Yetev Lev D’Satmar was closed off to make room for the observance.
“Nobody wears a mask inside,” a man who cleans the synagogue told The Post, asking his name not be used.
“Nobody cares. Often there are hundreds — no masks,” he complained.
“The cops give them masks outside [the synagogue] and inside they…”
Here, the worker made a gesture of flinging a mask away from his face.
“But what am I gonna do? I have to work,” he added. “It’s kind of hard to find a job right now.”
Not all of the Orthodox rules behave recklessly, said Alex Adama, who lives two blocks from the Satmar neighborhood in South Williamsburg.
But “there is a large group who don’t,” he said.
“I think they are using religion to justify criminal behavior,” he said.
“They don’t believe in science, and if anyone says anything about it, they say you are anti-Semites.
“I don’t understand why the city can’t do anything. Cuomo and de Blasio said they will start enforcing these rules, but I haven’t seen it.”"
621,Andrew Cuomo’s ‘Leadership’ is a pack of lies,https://nypost.com/2020/10/18/andrew-cuomos-leadership-is-a-pack-of-lies/,2020-10-18 00:00:00,"Gov. Cuomo’s “American Crisis: Leadership Lessons from the COVID-19 Pandemic” may be the most dishonest political memoir ever.
The reality: Cuomo denied the threat’s seriousness longer than President Trump. And when he woke up, he panicked — with deadly consequences for New York’s seniors. Now he’s locked into lockdown extremism, admitting that his “leadership” is based not on science, but fear.
For weeks after announcing the state’s first COVID-19 case March 1, Cuomo on a daily basis told New Yorkers not to worry. On March 4, for example: “We have an epidemic caused by coronavirus but we have a pandemic that is caused by fear.” March 9: “This hysteria that you see, this fear that you see, the panic that you see is unwarranted. We have dealt with worse viruses.”
March 5: Think of the criticism lobbed at the Trump administration about ""downplaying"" the virus. Cuomo does this over and over and over… “Here, the facts do not merit the level of anxiety that we are seeing.” https://t.co/eQlLTdZPd3 6/
— Stu Burguiere (@StuDoesAmerica) October 15, 2020

As late as March 19, Cuomo claimed: “We are fighting the virus and we are fighting fear. . . . In many ways, the fear is more dangerous than the virus.” The next day, he shut New York down.
As The Blaze host Stu Burguiere notes in a long “tweetstorm,” that was four days after Trump launched his 15 Days to Slow the Spread: “Cuomo regularly criticizes the President for acting too slow. He was slower.”
And then Team Cuomo panicked. On March 25, it issued the now-infamous edict forcing nursing homes to take in COVID-positive patients — and not to even test admissions or readmissions for the virus.
Thousands of seniors died as a result. But Cuomo insists his critics are making it all up. “On April 25, conservative columnist Michael Goodwin published a piece in Rupert Murdoch’s New York Post aimed at New York with the headline, ‘State lacked common sense in nursing homes’ coronavirus approach,’ ” he writes. “It was an orchestrated strategy and a Fox News drumbeat.”
The state admits it sent 6,300-plus recovering COVID patients to nursing homes. Nearly 60 homes had not a single case before those infected patients arrived.
The Society for Post-Acute & Long-Term Care Medicine warned as early as March 29 that his order would be fatal. But Cuomo didn’t revoke it until May.
His approach now? “This is not a highly nuanced, sophisticated response. This is a fear-driven response. You know, this is not a policy being written by a scalpel. This is a policy being cut by a hatchet,” he told Jewish leaders in a call this month.
This is the man whose new book boasts of his “leadership.”"
